clip_id,label,body_part_label,duel_label,pass_label,cross_accurate,cross_direction,cross_flank,pass_accurate,pass_direction,pass_distance,pass_progressive,pass_through,shot_on_target,shot_goal
2080814691,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1878455951,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1830582074,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1848678375,1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1
1762936939,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2070100139,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2135530621,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1861059496,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1835297611,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1867115244,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1758801801,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1863570182,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1
1830582683,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
2051383199,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
1830178163,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2088098365,1,-1,-1,0,-1,-1,-1,0,2,1,0,1,-1,-1
1790032036,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1781703913,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1790031892,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1777959240,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2090215134,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1856239160,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1829417612,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1770843688,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
2099060261,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1770728388,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
1785889321,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1898280338,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
2120718963,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2103780046,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1818892062,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2099945695,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
1848678106,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1960315475,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1871980817,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1832230823,1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-1,-1
1781704170,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1956179205,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1744061234,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
2088962731,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2010516405,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1791273645,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1826541970,1,-1,-1,0,-1,-1,-1,0,2,0,1,1,-1,-1
1830179066,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2103984024,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2100004228,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1789812955,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1973244098,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
2097330557,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1781702815,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1
1832833562,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1
1758801004,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1781663212,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1733520504,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1731645223,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1821614088,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1832229482,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1835171012,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
2080404051,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1740059840,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1782419117,1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-1,-1
1898279556,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1780914134,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1788471776,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1734135063,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1762927852,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1788471236,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1747541084,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2105262464,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1
1917024477,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2106035313,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1724481246,1,-1,-1,0,-1,-1,-1,1,0,1,0,0,-1,-1
2044106161,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1
1898280358,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1821612428,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1744061024,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1762935964,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1774744645,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1898278760,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1871238727,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1853471709,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1742280147,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1871239371,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1
2080789062,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2088961383,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1809993197,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1759875095,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2098736211,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1871979555,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1791372727,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1831817623,1,-1,-1,0,-1,-1,-1,1,0,1,0,0,-1,-1
1859020880,1,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1
1809993089,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2046110891,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
2099060250,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2097509714,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1770728736,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2097702149,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1813546520,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1810760338,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1973243949,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1771814428,1,-1,-1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1
1949436764,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1911883009,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1829417440,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1797029208,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1774746133,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1762936965,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
2090215893,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,-1,-1
1773519228,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1835172124,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1741178106,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1743613005,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1777959869,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1806298023,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2120717798,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1785889099,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1835172102,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
2044105504,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1789945068,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1832339712,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
1758800056,1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-1,-1
1911884036,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1987021218,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1829898607,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1733519851,1,-1,-1,0,-1,-1,-1,1,0,0,1,0,-1,-1
1788470030,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1850123572,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2090215616,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1832229864,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1770382444,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1772169130,1,-1,-1,0,-1,-1,-1,1,0,1,0,0,-1,-1
1762928965,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
2005596390,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2105074424,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
2080404140,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1725705861,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1742279352,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2090597908,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
1743613993,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1729533708,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1935502168,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1772936314,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1770729327,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1873069374,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1791371768,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1817220775,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1724480709,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1881961728,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1918281608,1,-1,-1,0,-1,-1,-1,1,2,1,0,1,-1,-1
1815692435,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1822446290,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1747542064,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2088961829,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1834873308,1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1
2010144868,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1871240136,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,-1,-1
1867116146,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1789813174,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770729309,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1741177591,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1822447134,1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-1,-1
1922677981,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1832339686,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1918281457,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1720968953,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,-1,-1
1977435594,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1770728998,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1839724025,1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-1,-1
2105074254,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1771813909,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1827938488,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2097330571,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2044106109,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1742281242,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1868623201,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1778567906,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2097701058,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1731646236,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1881961263,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1744223201,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2100198803,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1818188001,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2106035284,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1775801217,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770728716,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1
1911883035,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1878456607,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1829898246,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2097510109,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2070100099,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1762936954,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1827940363,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2106035172,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1723219150,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2087627491,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
2105075896,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
1863570833,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770844688,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1777958450,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1818890897,1,-1,-1,0,-1,-1,-1,1,0,1,0,0,-1,-1
1837225606,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1781704229,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1941315948,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1773720632,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1770844146,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1744273977,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1865228413,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1835297784,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770728482,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1835297021,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1808262012,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
2100200030,1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-1,-1
1865227631,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2099524659,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1767071511,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1863756797,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1744061505,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2087627760,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1861753893,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1869672174,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1881961966,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1771814840,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1832338540,1,-1,-1,0,-1,-1,-1,0,2,0,0,1,-1,-1
1911883786,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1881961114,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
2005596153,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
1791274323,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1734632597,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
1867212637,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2097332098,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1780914856,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1873069791,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1744060262,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1831818562,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1770673575,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1867116084,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1801325162,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1759887071,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1775800231,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1811580841,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770707254,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1778567394,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1852521718,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1790031309,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1857293572,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2091339580,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1764169071,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,-1,-1
1810758809,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1781662609,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1850123176,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,-1,-1
1744222963,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
2090215574,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1977436618,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1832229964,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1744060784,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
2080404512,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1770383425,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1863756998,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
2097331927,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1744222737,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1780914049,1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,-1
1873070305,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1741176350,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2045814665,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2097701976,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1861754450,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1987020693,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1778568275,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2041804180,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1860159940,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1795643562,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2091330490,1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-1,-1
1733178591,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2099810335,1,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1
1977434684,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2088962309,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
2046110159,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1778567788,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2019658564,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1774745819,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1840066595,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
1869057338,1,-1,-1,0,-1,-1,-1,1,2,1,1,1,-1,-1
1917024328,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2099809376,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1778569507,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1873070852,1,-1,-1,0,-1,-1,-1,0,2,0,0,1,-1,-1
1733519675,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1868624802,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1831817575,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1789814061,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
1736980802,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2046109657,1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
2088961814,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1827752666,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1833399490,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1912514849,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1744061714,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
2100200329,1,-1,-1,0,-1,-1,-1,1,0,1,1,0,-1,-1
1791371002,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
1833399781,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
2019366659,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1856754603,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1884563384,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1809600450,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1818891082,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1
2046109781,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1801325935,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1773519952,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1729534175,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2070099672,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1770730081,1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1,-1
1788470317,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1852520107,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1811580762,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1775800547,1,-1,-1,0,-1,-1,-1,0,2,1,1,1,-1,-1
1780913336,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1736980801,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2091574543,1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1,-1
